Temp,WS,WD
4.400000095,2.599999905,178
4.400000095,2.283333321,182.4166667
6.310999958,2.106666648,175.7833333
7.026987949,2.037349389,185.1686747
7.938321166,1.109489058,235.0729927
7.239171587,1.995266276,240.5147929
8.666038568,2.512077281,226.7536232
10.96090891,3.732323218,272.2626263
12.37569427,3.84305554,281.5277778
12.89693889,4.248979568,283.7142857
14.58458348,3.797916676,315.625
14.79662359,4.727272764,322.025974
14.13039079,4.738281261,327.1953125
13.33071414,4.904464304,329.3214286
13.05562876,4.501197601,324.8203593
12.10281522,4.049159657,326.3697479
9.222370353,3.54518517,350.362963
7.712839497,2.816049382,349.7283951
6.79245449,2.779090916,348.6272727
6.028956409,2.71043476,345.6
5.485555384,2.127777753,326.1018519
4.714545423,2.29669422,40.14049587
3.595312517,1.924218733,215.046875
2.671349191,1.663492057,26.1031746
1.876893914,1.803030285,352.6666667
1.224594562,2.074774754,352.2882883
1.876893914,1.803030285,352.6666667
1.224594562,2.074774754,352.2882883
-0.136238529,1.962385286,345.5688073
-0.209999993,1.815306108,275.0204082
-0.369538456,1.913846141,30.18461538
0.152355537,2.060444423,174.6266667
0.077454549,1.973181779,181.5590909
0.603368428,1.448421057,38.90526316
2.369017831,1.935714266,32.44642857
3.46151512,1.630303041,66.39393939
3.923313218,1.465662649,39.75903614
4.597120465,1.050972775,102.5875486
3.650853608,1.290243895,24.51829268
3.968563233,1.075287355,55.63793103
2.737361125,0.408333343,116.5763889
2.116290353,0.598387103,196.4032258
1.68232756,1.201724149,212.2672414
1.191360001,1.31039999,206.672
1.188031504,1.219685044,202.2677165
1.348888903,1.226851867,203.6018519
1.346818207,1.278409087,201.125
1.758666697,0.898888885,198.7111111
1.981971835,1.459154915,189.2676056
2.303538443,2.003076902,185.5846154
2.303538443,2.003076902,185.5846154
2.800000072,1.025000013,231.5
3.287345139,1.099999996,240.6106195
3.624226786,0.974226798,213.1546392
3.994915259,1.265254253,223.0762712
3.163930288,1.709950243,229.6567164
4.108783806,1.493918921,264.0608108
4.340625003,1.246875007,299.953125
4.340625003,1.246875007,299.953125
7.743678082,2.159770091,318.4137931
8.895259108,2.389629636,346.0296296
9.616499988,2.474999988,312.925
8.397739835,2.281506848,330.109589
6.668136169,2.319713256,324.1290323
7.066958764,2.47783503,325.1649485
5.933092747,2.051546378,335.2783505
5.396635492,1.197196257,326.0747664
5.010967747,1.367741922,311.8172043
4.623414604,1.04756098,317.5487805
4.159999847,1.113698626,300.4520548
4.309499979,1.578333348,290.9666667
4.414107033,2.014285701,294.3035714
4.289999962,2.494936708,294.0253165
4.256399994,1.731000013,292.53
4.215714318,1.76190477,282.8095238
4.157432434,2.037837816,277.0405405
4.019999981,2.298305075,275.1864407
3.77566674,2.343333364,275.6888889
3.388750007,2.190277749,271.75
2.967745131,2.078431367,278.4705882
3.542045507,2.220454544,267.0340909
4.654745692,2.915254221,271.6440678
6.597347016,4.777551077,274.1020408
7.737866592,4.67466664,278.8266667
9.104166756,3.870833308,277.875
9.797058779,3.25176471,280.5764706
8.024999998,3.309859158,275.6056338
7.436128967,3.267741934,270.7225806
8.415915234,2.46619717,271.7746479
7.898494592,2.094623625,267.2258065
7.493454461,2.299999982,267.7090909
7.012894693,2.755263162,274.1842105
6.658625031,2.60250001,278.9625
6.401538555,2.275384613,277.5538462
6.18965514,2.237931052,272.6034483
6.131724012,1.610344843,267.3908046
5.924444516,2.250000015,274.9555556
5.798806091,1.877611952,274.2835821
6.401538555,2.275384613,277.5538462
6.18965514,2.237931052,272.6034483
6.230952331,0.455555558,225.8095238
6.45350371,0.586131392,242.3065693
6.519999981,0.555681828,239.3409091
6.433523848,1.013333337,167.452381
6.855125087,0.703125,118.2875
6.75281252,0.590625019,100.65625
7.314482705,0.789655182,57.98850575
8.051532238,1.332258078,69.13709677
7.933442604,1.687704935,60.39344262
7.109731553,2.019463057,63.70469799
6.621091892,1.949425263,59.79310345
5.92173914,2.281987588,58.41614907
5.675367597,2.177205878,50.88970588
5.428888957,2.042592556,36.30555556
5.361192747,1.490825684,26.66055046
5.241937369,1.841874999,23.58125
4.810930237,1.889147292,26.71317829
4.723947282,1.656140366,22.52631579
4.217592685,1.44166666,224.9907407
3.761044794,1.550746279,347.4477612
3.480000019,1.36388889,338.9722222
3.440000057,1.499038491,340.1538462
3.440000057,1.499038491,340.1538462
2.991599998,1.162000024,320.08
2.973235274,1.774999976,292.2941176
2.963018863,2.226415081,290.1886792
2.46207321,2.360975623,290.7560976
2.89196322,2.260122691,328.1840491
3.107358517,2.226415085,308.7358491
4.417970955,2.447826071,292.5652174
6.383333206,2,313
7.601831898,2.494656462,323.2977099
8.141156352,2.996598662,323.1088435
8.764159203,2.852212381,330.3539823
9.328918934,2.60540539,328.0878378
7.40314289,2.546122443,198.2938776
6.141007187,3.309352537,246.0071942
4.350352077,3.383098612,100.0140845
2.899423061,4.19358973,173.3782051
1.876119377,4.218656713,247.3208955
0.462062503,4.011249995,142.1
-0.412830185,3.6591195,350.3396226
-0.915776385,3.349068331,215.9378882
-1.897454563,3.859999967,113.9515152
-2.895234438,3.392187532,46.09375
-3.458914777,3.577519371,350.8217054
-2.895234438,3.392187532,46.09375
-3.458914777,3.577519371,350.8217054
-4.096315836,2.334210502,345.7894737
-5.259913146,2.889565217,249.6608696
-5.756046428,2.201550388,81.41085271
-5.120426318,3.010465116,255.2790698
-5.188577781,3.280444431,177.1866667
-4.485342454,2.84657537,162.130137
-1.746000051,2.059999983,287.0666667
-0.888495555,2.038053073,337.2920354
0.082809916,1.966942124,313.9752066
0.928301888,1.938679227,336.7169811
-0.736666654,2.204093535,15.57309942
-1.15869198,2.251898739,55.13924051
-0.032156862,1.28235294,25.51960784
-0.375636359,1.034545463,55.56363636
-0.691145818,0.92708333,55.73958333
-1.249189225,0.755405401,76.64864865
-1.340000033,0.920987655,88.34567901
-1.104112101,0.811214959,95.38317757
-0.568448265,1.075000018,103.1034483
-0.022530864,0.492592596,118.7037037
0.213999996,0.752000007,304.97
0.123714286,1.338571429,283.9428571
0.123714286,1.338571429,283.9428571
0.385294105,1.547058835,216.6235294
0.594843027,1.185650226,200.058296
0.644791665,2.111458303,194.9375
0.96940741,1.642222221,202.9333333
0.786439025,1.401463418,224.6585366
1.711223001,1.374820138,193.0791367
2.800136987,1.252054802,188.5753425
3.130000114,1.399999976,185
4.795925988,0.654320996,190.3209877
5.994949365,0.360606069,198.3030303
7.06249997,0.635937501,192.4921875
5.328446578,0.96116503,185.7961165
4.626411791,0.916470588,168.7
7.120108693,0.686956529,111.9565217
6.760412319,0.948453614,96.39175258
6.352162224,1.092792793,34.86486486
5.432000023,1.058750014,23.45
4.797741926,0.868817213,160.827957
3.95897191,1.577570086,326.3271028
3.155189134,0.94864865,83.4
3.309840389,0.829787245,252.2393617
3.757190076,1.100826452,303.6446281
3.209304279,0.831304343,41.89565217
3.757190076,1.100826452,303.6446281
3.209304279,0.831304343,41.89565217
3.43114582,0.428125006,102.34375
4.002171076,0.660526318,210.1513158
4.570729221,1.020833348,255.8958333
4.648446278,1.466932264,192.1633466
5.147668159,2.209865478,173.8923767
5.38008064,3.341129,219.7177419
6.25,4.820000045,295.7333333
8.065210334,4.477310902,301.0084034
8.771742236,4.706060615,298.6363636
7.429050771,4.105696207,304.1582278
7.025449045,3.938323346,304.3712575
7.28780863,3.083333324,306.5277778
7.226326615,3.570748298,312.5782313
6.312101853,4.085987293,299.7133758
5.219911415,3.831858384,297.3274336
4.71635035,5.013138684,295.6131387
4.211025678,4.524786379,297.6752137
3.833525287,4.532374118,298.8561151
3.141692349,4.04384618,296.6692308
2.910000086,4.038235316,297.5
3.757190076,1.100826452,303.6446281
3.209304279,0.831304343,41.89565217
3.757190076,1.100826452,303.6446281
3.209304279,0.831304343,41.89565217
2.410000086,3.114893599,295.1702128
2.602400079,2.833000023,297.9
2.637741994,2.404301082,312.9247312
2.339765249,2.33145538,307.6525822
2.865303884,2.15248619,315.2099448
3.667286795,2.033333345,331.1782946
4.027183079,2.695774616,343.3943662
4.069369462,3.403603629,345.0720721
3.555700004,3.123000028,337.35
3.582230858,3.190769229,348.7153846
3.337976944,3.03988438,345.9075145
3.46361846,3.170394741,323.2960526
2.484836076,2.422131152,348.2131148
1.893793106,3.186896571,344.6689655
0.89953272,2.855140171,347.2523364
0.326605505,2.632110073,336.4495413
-0.246716416,2.944029865,336.0820896
-0.866488546,3.466412209,334.8091603
-1.671199964,3.784000004,333.176
-2.302148766,3.295867758,333.3801653
-2.780388316,3.123300999,332.6893204
-2.932941226,2.885882355,331.9647059
-2.932941226,2.885882355,331.9647059
-2.57250005,3.049999952,336.625
-2.773689298,3.221359234,332.9417476
-2.69041328,3.019834719,330.4628099
-2.948509321,3.492546581,329.5590062
-3.212696598,2.979775312,329.8651685
-3.078464753,2.810788366,329.4854772
-2.355396854,2.784920638,334.7380952
-0.72090908,2.987878792,334.5454545
-0.261562496,3.203906259,325.6875
-0.049197078,3.249635058,330.4817518
-0.2294964,3.409352531,334.9856115
-1.247604791,3.065868291,337.3053892
-1.185416672,3.144642898,342.8392857
-2.180704236,3.143661979,345.1267606
-3.270935275,2.818705008,345.2302158
-4.168181784,3.046363618,341.0909091
-4.864603186,3.303174596,344.515873
-5.675629595,2.741481474,288.7481481
-6.571944555,3.311111121,350.537037
-7.068000058,3.084761885,348.3904762
-7.313673496,3.152040834,347.0918367
-7.553978448,3.19462366,342.3978495
-7.825999928,2.70727272,346.9727273
-7.825999928,2.70727272,346.9727273
-8.032727328,2.686363627,337.7045455
-8.325505717,2.607865154,333.9325843
-8.399999619,2.443157894,332.5368421
-8.286111281,2.043333334,308.7777778
-8.192574161,2.366336643,320.6138614
-7.398219843,2.080628255,323.9005236
-6.383580314,2.44074075,331.2345679
-6.383580314,2.44074075,331.2345679
-2.581984107,2.87380951,346.1190476
-1.261846145,2.784615385,334.6461538
-0.765663711,3.230088498,334.699115
-1.961870509,2.960431662,332.294964
-3.297797358,2.608810554,339.2863436
-1.534150957,2.251886776,322.7169811
-2.290196026,2.009803887,333.9215686
-2.89086954,1.633695672,341.6630435
-3.406666688,1.784313716,344.7058824
-3.836521809,1.678260852,343.5652174
-4.205252513,1.692929276,344.5252525
-4.779555549,1.978888879,349.9888889
-5.07130428,1.618478288,339.4782609
-5.395918257,1.720408142,348.7857143
-5.571860452,1.486046501,334.3255814
-5.395918257,1.720408142,348.7857143
-5.571860452,1.486046501,334.3255814
-6.163599949,1.224000017,76.69333333
-6.923258262,1.432584264,347.8202247
-6.958181866,1.481818177,66.66115702
-6.472162134,1.488416986,146.6756757
-6.732194136,1.618565408,12.70464135
-6.044592585,1.257777784,20.23703704
-3.270000041,1.25,41.875
-1.683544289,1.077215208,76.10759494
-0.349360002,1.048400012,104.26
0.357772722,1.199545467,76.09090909
-0.915274728,1.192857149,90.1043956
-2.9232215,1.252013426,76.20469799
-0.655360829,1.365979377,117.5463918
-1.956025681,1.435897425,97.57692308
-2.781780857,1.369862992,96.23287671
-3.222063538,1.292063503,87.11111111
-3.450975657,1.243902435,76.43902439
-3.299662986,0.616853937,75.41573034
-2.648014241,1.050354611,61.21276596
-2.440734001,1.627522956,34.31192661
-2.652683018,1.707317088,35.91869919
-2.833255851,1.612790676,40.29069767
-2.652683018,1.707317088,35.91869919
-2.833255851,1.612790676,40.29069767
-2.976212158,1.853030279,39.54545455
-3.191212177,2.175757557,41.64646465
-3.354094494,2.643307102,36.7007874
-3.18149382,2.000829884,39.92116183
-3.07826267,1.895762697,42.91949153
-2.096854803,1.662903247,45.50806452
-0.334067808,1.833898288,57.50847458
1.039166656,1.985416632,56.78472222
2.069863032,1.973972593,65.41780822
2.035079388,1.769047599,70.53174603
1.705445015,1.381675391,95.27748691
0.646726443,1.576233177,60.60089686
1.336299202,0.998425202,33.92913386
0.2591228,0.650000008,44.5877193
-0.423488374,0.548837221,65.1627907
-0.98472973,0.29054055,44.60810811
-1.550714271,0.36785715,18.86904762
-1.584444448,0.731313134,327.6363636
-1.473125039,1.014062515,346.78125
-1.796307738,1.323076929,344.0769231
-2.093703685,1.275308659,346.8395062
-2.463653849,0.705769234,349.6730769
-2.463653849,0.705769234,349.6730769
-2.75,0.614285705,346.1428571
-3.076744221,1.212790692,316.4069767
-3.455058796,1.787058816,327.7058824
-2.984390265,1.550000012,351.1341463
-3.009944742,1.075138123,329.7955801
-2.302192504,1.594652409,336.8983957
-1.180144948,2.355072488,349.8405797
-1.180144948,2.355072488,349.8405797
2.404235265,2.325882373,193.0941176
3.953380338,2.214084498,40.84507042
5.387299263,1.780291959,136.2773723
3.501502904,1.722543344,288.716763
2.846521727,1.72270531,328.2657005
2.941552775,1.57515526,256.4534161
2.651604953,1.314814797,352.8271605
1.620396786,0.750793655,85.63492063
0.894468083,0.563829793,68.25531915
0.284444445,0.490123458,77.54320988
-0.335000001,0.104545456,98.72727273
-0.769273719,0.276536317,178.6201117
-0.759107115,0.889285717,283.75
-0.554374972,0.967187492,284.671875
-0.684400008,1.088000021,281.44
-0.925757582,1.078787898,282.3333333
-1.154736805,1.04385966,283.7894737
-1.584767393,1.163953505,267.4651163
-1.724571378,1.492857131,262.9571429
-1.799999952,1.579729733,281.2432432
-1.498571403,1.58761903,275.5714286
-0.372134832,2.117977519,266
1.09357143,3.185714306,271.9
3.366969715,3.148484822,280.3030303
4.273300056,3.133999987,285.26
5.050438546,3.081578957,286.0789474
5.216292167,3.31011235,293.5842697
4.245766542,3.516058398,292.1459854
3.112962926,3.338624323,291.015873
3.964070772,2.723008848,297.7964602
3.700648131,2.399074082,290.7037037
4.028076869,2.434615364,281.4871795
3.545064973,2.446753229,280.3896104
3.193157877,2.02368419,296.9078947
2.961707284,2.04268289,328.0121951
2.376428527,2.13730158,313.2539683
1.576160017,1.879199983,313.336
1.230000001,2.28520708,138.0473373
0.064491526,2.066101683,21.34745763
0.064491526,2.066101683,21.34745763
0.064491526,2.066101683,21.34745763
-4.088444474,2.207777765,27.54444444
-4.980138858,1.922222195,17.52777778
-5.8787218,1.99473682,37.96992481
-2.308008497,2.315254227,156.7245763
-4.106771309,2.120627795,156.9865471
-4.481923109,2.066666628,204.0512821
-2.650967744,1.940860189,85.19354839
-1.36530612,1.759183679,48.44897959
-0.397671243,1.327397263,51.56164384
-0.010808824,1.049264718,245.9926471
-0.121444045,1.124909745,289.2166065
-1.288121188,1.250909068,238.6363636
-0.230397725,0.766477268,184.9261364
-1.354999996,0.974999996,132.1029412
-1.509811322,1.404716993,167.9811321
-1.27759037,1.881927686,190.6506024
-1.456181826,1.72818179,200.2636364
-1.264117644,1.374509781,206.1960784
-1.262641491,1.433018852,198.4716981
-1.139999986,1.234065932,203.8461538
-1.176333325,1.169166667,198.9166667
-0.964666673,1.604444435,185.1222222
-1.176333325,1.169166667,198.9166667
-0.400869565,0.991304343,212.3913043
0.078640776,0.841747571,208.3203883
0.218507458,1.043283585,172.6716418
0.016666666,0.666666672,156.5277778
-0.428187141,0.994152038,192.6842105
0.792090148,0.461885253,215.3688525
2.826349198,0.569841278,258.5238095
0.792090148,0.461885253,215.3688525
0.792090148,0.461885253,215.3688525
7.232820364,1.342735056,210.3931624
7.624042494,1.455319148,248.6453901
7.45756304,1.910924353,241.2689076
5.376026122,1.813100432,237.139738
6.001818204,2.251239647,259.4132231
5.476666689,1.969607832,291.2745098
5.305405591,1.618918904,285.7567568
5.211351433,1.448648638,295.7567568
5.03485711,1.634285716,307.7619048
4.668983096,1.5855932,323.1779661
4.175096232,1.141346157,325.125
3.533506554,1.374025968,294
3.129292924,1.182828284,333.8585859
2.621397795,1.255913983,327.9569892
1.671449264,1.091304344,156
1.28559321,0.93559323,58.10169492
0.808017237,0.532758628,99.52586207
0.412249994,0.584375002,122.70625
-0.323805968,1.026865682,61.37313433
1.283563214,1.346551738,64.36206897
-0.251027402,1.684246561,57.04794521
0.761260507,2.376470622,55.8487395
2.585111035,2.053333306,31.71111111
3.412727307,1.587121209,41.3030303
3.989012313,1.433950602,79.72839506
3.707033893,1.487288127,111.3135593
2.097322828,1.903937007,118.4645669
1.723131862,1.687362622,74.57142857
0.701470601,1.431372554,75.6372549
0.215585583,1.484684667,72.06306306
-0.050000002,2.332999979,117.41
-0.025142859,2.776190497,128.4666667
-0.05556522,2.886956559,129.1391304
0.029999999,3.06410254,125.1794872
0.218041236,3.042268013,117.4123711
0.791451597,2.952419373,126.3064516
0.218041236,3.042268013,117.4123711
0.792090148,0.461885253,215.3688525
0.218041236,3.042268013,117.4123711
0.792090148,0.461885253,215.3688525
1.052408758,4.524817502,118.4233577
1.767961142,4.30582527,110.9708738
2.090714374,3.564285702,92.16326531
1.465805121,3.546610197,81.52118644
0.597619044,3.562698381,65.69444444
-0.373939397,2.298989869,48.09090909
-2.497870375,2.111111077,32.12037037
-2.97762714,1.549999996,40.05084746
-2.695675698,1.659459459,62.95135135
-1.465833375,1.99999998,79.25
-2.446937817,2.528229655,85.92344498
-3.546348242,2.856741593,224.0898876
-3.636567219,2.216417904,56.3358209
-3.383777822,2.374444477,346.7666667
-2.787083332,2.729166639,347.75
-2.896046502,3.227906941,343.5503876
-4.549327734,3.878151267,343.3697479
-6.831985808,3.964539038,338.7163121
-9.181756748,3.898648624,337.7162162
-10.75325167,4.038650321,335.3619632
-11.94496114,3.85348837,333.7906977
-12.64152014,3.955555534,333
-12.64152014,3.955555534,333
-12.96000004,3.485714265,334.1785714
-13.24808079,3.078787871,332.1818182
-13.76263162,2.861052639,329.5894737
-14.11142855,2.874436079,320.3233083
-13.55625522,3.333617041,324.9702128
-13.48910971,3.298429313,330.0471204
-12.74311124,3.091851881,328.1925926
-12.74311124,3.091851881,328.1925926
-11.47330781,3.632307669,332.3461538
-11.54735879,3.70471697,337.7075472
-11.00425025,3.694166656,338.0833333
-11.4907812,3.662499994,336.9166667
-11.99606615,3.460661776,330.9154412
-12.83500026,3.846875018,340.5546875
-13.48616563,3.584210518,342.5864662
-13.41540029,3.229999983,343.12
-13.24146366,3.280487803,343.1219512
-13.14066144,3.549586787,347.7024793
-13.0505608,3.682242982,348.3551402
-13.08678539,3.3125,342.4196429
-13.02999973,3.353956818,337.9784173
-13.12619012,2.810317461,334.3571429
-13.2475003,3.32857143,341.8839286
-13.2475003,3.32857143,341.8839286
-13.2475003,3.32857143,341.8839286
-12.89056345,2.953521138,341.8169014
-12.62909818,2.443442655,336.4098361
-12.60451299,1.946902638,315.1769912
-12.84515135,3.098106047,321.6666667
-11.75509959,3.146613543,320.4741036
-9.831060547,3.009090913,329.5
-7.082999992,3.149999976,335.1
-5.177563042,3.004201673,341
-3.511666722,3.142424231,341.7878788
-2.455986378,2.761224482,343.2176871
-3.842484044,2.700636944,343.522293
-6.031497792,3.032158577,343.9647577
-2.153703695,1.826851839,345.5092593
-3.387625869,0.840287772,334.7194245
-3.978656794,0.902985077,298.4029851
-3.82340212,1.331958777,295.2474227
-3.844909174,1.58909093,293.7818182
-3.966712318,1.736986283,296.7123288
-4.527826185,1.297101444,284.6086957
-4.693673523,1.877551011,279.0408163
-4.911333307,1.428333328,283
